id,hs,top_cm,bot_cm,smp_id,scope_id,sram_id,present [0/1],top_depth_mm,bot_depth_mm
BOG_20250326,209,101,100,,Profile199_SN00377.csv,,1,1076,1091
BOG_20250326,209,101,100,,Profile200_SN00377.csv,,1,884,1024
BOG_20250326,209,101,100,,Profile201_SN00377.csv,,1,1003,1096
BOG_20250326,209,101,100,,Profile203_SN00377.csv,,1,1064,1094
BOG_20250326,209,101,100,,Profile204_SN00377.csv,,1,1028,1084
BOG_20250110,160,137,135,,Profile24_SN00340.csv,,1,219,239
BOG_20250110,160,137,135,,Profile25_SN00340.csv,,1,225,245
BOG_20250110,160,137,135,,Profile27_SN00340.csv,,1,243,264
BOG_20250110,160,137,135,,Profile31_SN00340.csv,,1,235,254
BOG_20250110,160,137,135,,Profile32_SN00340.csv,,1,219,230
BOG_20250110,160,98.5,98,,Profile24_SN00340.csv,,1,591,610
BOG_20250110,160,98.5,98,,Profile25_SN00340.csv,,1,616,632
BOG_20250110,160,98.5,98,,Profile27_SN00340.csv,,1,617,623
BOG_20250110,160,98.5,98,,Profile31_SN00340.csv,,1,615,628
BOG_20250110,160,98.5,98,,Profile32_SN00340.csv,,0,,
BOG_20250110,160,84,79,,Profile24_SN00340.csv,,1,714,727
BOG_20250110,160,84,79,,Profile25_SN00340.csv,,1,787,809
BOG_20250110,160,84,79,,Profile27_SN00340.csv,,1,733,792
BOG_20250110,160,84,79,,Profile31_SN00340.csv,,1,730,754
BOG_20250110,160,84,79,,Profile32_SN00340.csv,,1,756,800
BOG_20250110,160,25,24,,Profile24_SN00340.csv,,0,,
BOG_20250110,160,25,24,,Profile25_SN00340.csv,,1,1419,1432
BOG_20250110,160,25,24,,Profile27_SN00340.csv,,1,1383,1402
BOG_20250110,160,25,24,,Profile31_SN00340.csv,,1,1352,1370
BOG_20250110,160,25,24,,Profile32_SN00340.csv,,0,,
BMO_20241201,20,12.5,11,,Profile759_SN00151.csv,,1,102,111
BMO_20241201,20,12.5,11,,Profile760_SN00151.csv,,1,85,95
BMO_20241201,20,12.5,11,,Profile762_SN00151.csv,,1,112,129
BMO_20241201,20,12.5,11,,Profile763_SN00151.csv,,1,107,124
BMO_20241201,20,12.5,11,,Profile764_SN00151.csv,,1,102,112
BMO_20241201,20,8,0,,Profile759_SN00151.csv,,1,145,187
BMO_20241201,20,8,0,,Profile760_SN00151.csv,,1,130,154
BMO_20241201,20,8,0,,Profile762_SN00151.csv,,1,142,178
BMO_20241201,20,8,0,,Profile763_SN00151.csv,,1,149,177
BMO_20241201,20,8,0,,Profile764_SN00151.csv,,1,141,179
FCO_20240311,124,124,123,,Profile329_SN00259.csv,,0,,
FCO_20240311,124,78,77,,Profile329_SN00259.csv,,1,471,520
FCO_20240311,124,57,56,,Profile329_SN00259.csv,,1,481,520
FCO_20240311,124,45,41,,Profile329_SN00259.csv,,0,,
SLMet_20250415,52,52,44,,Profile385_SN00308.csv,,1,0,52
AM_20250205,95,95,91,,Profile1300_SN00234.csv,,0,,
AM_20250205,95,95,91,,Profile1301_SN00234.csv,,1,0,35
AM_20250205,95,95,91,,Profile1302_SN00234.csv,,1,0,50
AM_20250205,95,95,91,,Profile1303_SN00234.csv,,1,11,44
AM_20250205,95,95,91,,Profile1304_SN00234.csv,,1,6,36
SLMet_20241217,42,5,0,,Profile978_SN00234.csv,,1,320,330
SLMet_20241217,42,5,0,,Profile981_SN00234.csv,,0,,
SLMet_20241217,42,5,0,,Profile987_SN00234.csv,,1,371,379
SLMet_20241217,42,5,0,,Profile989_SN00234.csv,,1,369,410
SLMet_20241217,42,5,0,,Profile990_SN00234.csv,,1,375,380
JPLMet_20250407_TS_1200,68,61,60,,Profile232_SN00377.csv,,1,62,74
JPLMet_20250407_TS_1200,68,61,60,,Profile235_SN00377.csv,,1,56,69
